episode,reward,moving_avg_reward,epsilon,loss,steps
269,50.0,74.2,0.05,1.4057553773373366,25441
270,28.0,72.45,0.05,1.3942526882248265,25469
271,34.0,71.1,0.05,1.7074935802203768,25503
272,97.0,72.95,0.05,1.4497262549000918,25600
273,76.0,74.75,0.05,1.2185306397119635,25676
274,62.0,74.95,0.05,1.3047347205180315,25738
275,62.0,72.95,0.05,0.8878510271709773,25800
276,22.0,68.75,0.05,1.8914362879639322,25822
277,62.0,66.55,0.05,1.2441388923494565,25884
278,24.0,62.8,0.05,0.8683757429632047,25908
279,62.0,64.5,0.05,1.5944774056514424,25970
280,25.0,60.75,0.05,1.137339568734169,25995
281,86.0,60.45,0.05,1.1347261634330417,26081
282,40.0,57.45,0.05,0.8126318643800914,26121
283,74.0,56.8,0.05,1.045600934709246,26195
284,12.0,56.2,0.05,1.7924559048066537,26207
285,85.0,55.65,0.05,1.0402605587068725,26292
286,21.0,54.4,0.05,1.510718495185886,26313
287,98.0,54.0,0.05,1.227333545342696,26411
288,92.0,55.6,0.05,1.3886922949358174,26503
289,91.0,57.65,0.05,1.069985693259226,26594
290,39.0,58.2,0.05,1.5478131780639672,26633
291,107.0,61.85,0.05,1.5030155296776897,26740
292,107.0,62.35,0.05,1.4539941187913172,26847
293,95.0,63.3,0.05,1.1171131569303965,26942
294,14.0,60.9,0.05,1.0880172385701112,26956
295,20.0,58.8,0.05,1.85157929956913,26976
296,14.0,58.4,0.05,1.3896373739199979,26990
297,106.0,60.6,0.05,1.339957193840506,27096
298,24.0,60.6,0.05,1.4146546913931768,27120
299,117.0,63.35,0.05,1.4554756143663683,27237
300,21.0,63.15,0.05,1.9157345231090273,27258
